,cik,exchange,industryTitle,irs,name,sic,ticker
6680,947969,OTC,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,870543565.0,Mangosoft Inc,7373.0,MCAP
6681,751364,NYSE,REAL ESTATE INVESTMENT TRUSTS,561431377.0,National Retail Properties Inc,6798.0,NNN
6682,751365,NASDAQ,PUBLIC BLDG & RELATED FURNITURE,951613718.0,Virco MFG Corporation,2531.0,VIRC
6683,96021,NYSE,WHOLESALE-GROCERIES & RELATED PRODUCTS,741648137.0,Sysco Corp,5140.0,SYY
6684,1472277,OTC,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,680677444.0,Secure Luggage Solutions Inc,4731.0,SCLG
6685,1570585,,CABLE & OTHER PAY TELEVISION SERVICES,981089808.0,Liberty Global PLC,4841.0,LBTY
6686,1373980,NASDAQ,"FOOTWEAR, (NO RUBBER)",752880496.0,Heelys Inc,3140.0,HLYS
6687,1373988,NASDAQ,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,205415048.0,Essex Rental Corp,7350.0,ESSX
6688,849706,OTC,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",710675758.0,Advanced Environmental Recycling Technologies Inc,2430.0,AERT
6689,1046311,NYSE,HOTELS & MOTELS,521209792.0,Choice Hotels International Inc,7011.0,CHH
6690,1537834,OTCBB,DRILLING OIL & GAS WELLS,352404100.0,Richfield Oil & Gas Co,1381.0,ROIL
6691,63276,NASDAQ,DOLLS & STUFFED TOYS,951567322.0,Mattel Inc,3942.0,MAT
6692,1177394,NYSE,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,942703333.0,Synnex Corp,5045.0,SNX
6693,1013554,OTC,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",364082530.0,Park Bancorp Inc,6035.0,PFED
6694,1046327,NASDAQ,SERVICES-COMPUTER PROGRAMMING SERVICES,911628146.0,Realnetworks Inc,7371.0,RNWK
6695,816956,NASDAQ,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,160977505.0,Conmed Corp,3845.0,CNMD
6696,63296,NASDAQ,NONFERROUS FOUNDRIES (CASTINGS),250644320.0,Matthews International Corp,3360.0,MATW
6697,1275712,NYSE,UNSUPPORTED PLASTICS FILM & SHEET,770619069.0,Gse Holding Inc,3081.0,GSE
6698,784199,NYSE,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,592417093.0,Cryolife Inc,3841.0,CRY
6699,882508,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,770188504.0,Quicklogic Corporation,3674.0,QUIK
6700,1406796,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,205534033.0,Zyto Corp,3841.0,ZYTC
6701,1439567,NYSE ARCA,COMMODITY CONTRACTS BROKERS & DEALERS,262939256.0,United States Short Oil Fund LP,6221.0,DNO
6702,30554,NYSE,"PLASTIC MATERIAL, SYNTH RESIN/RUBBER, CELLULOS (NO GLASS)",510014090.0,Dupont E I De Nemours & Co,2820.0,DD
6703,63330,NYSE,REAL ESTATE,990107542.0,Maui Land & Pineapple Co Inc,6500.0,MLP
6704,1013606,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,680328265.0,Endologix Inc,3841.0,ELGX
6705,948072,NASDAQ,SERVICES-HEALTH SERVICES,841307044.0,Birner Dental Management Services Inc,8000.0,BDMS
6706,1505124,,AGRICULTURAL SERVICES,680680858.0,Berkshire Homes Inc,700.0,IDGR
6707,1210227,NASDAQ,NATIONAL COMMERCIAL BANKS,470898685.0,BNC Bancorp,6021.0,BNCN
6708,1111928,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,43444218.0,Ipg Photonics Corp,3674.0,IPGP
6709,915324,,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,363885440.0,Telular Corp,3663.0,WRLS
6710,1341318,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",204729288.0,Lake Shore Bancorp Inc,6035.0,LSBK
6711,1308547,NYSE,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,900199783.0,Dolby Laboratories Inc,3663.0,DLB
6712,915358,NASDAQ,PRINTED CIRCUIT BOARDS,363918470.0,Sigmatron International Inc,3672.0,SGMA
6713,1537951,NYSE,WHOLESALE-METALS SERVICE CENTERS & OFFICES,383860801.0,Edgen Group Inc,5051.0,EDG
6714,30625,NYSE,PUMPS & PUMPING EQUIPMENT,310267900.0,Flowserve Corp,3561.0,FLS
6715,1210294,OTC,RETAIL-APPAREL & ACCESSORY STORES,980359306.0,Crailar Technologies Inc,5600.0,CRLRF
6716,1374135,,"AIR TRANSPORTATION, NONSCHEDULED",203547389.0,Biocube Inc,4522.0,HJHO
6717,915389,NYSE,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",621539359.0,Eastman Chemical Co,2821.0,EMN
6718,1308606,NYSE,OPERATORS OF NONRESIDENTIAL BUILDINGS,201676382.0,Spirit Realty Capital Inc,6512.0,SRC
6719,718789,NASDAQ,MISCELLANEOUS MANUFACTURING INDUSTRIES,411448495.0,SHFL Entertainment Inc,3990.0,SHFL
6720,1013706,OTCBB,SERVICES-MANAGEMENT CONSULTING SERVICES,742781950.0,Wilhelmina International Inc,8742.0,WHLM
6721,849869,NASDAQ,METAL CANS,61269834.0,Silgan Holdings Inc,3411.0,SLGN
6722,1472468,OTC,TRANSPORTATION SERVICES,980632932.0,Xiangtian USA Air Power Co LTD,4700.0,GOAS
6723,96223,NYSE,MEAT PACKING PLANTS,132615557.0,Leucadia National Corp,2011.0,LUK
6724,30697,NASDAQ,RETAIL-EATING & DRINKING PLACES,380471180.0,Wendys Co,5810.0,WEN
6725,817129,OTC,"COMMUNICATIONS EQUIPMENT, NEC",841111224.0,Telestone Technologies Corp,3669.0,TSTC
6726,1472494,NYSE ARCA,COMMODITY CONTRACTS BROKERS & DEALERS,270925904.0,United States Brent Oil Fund LP,6221.0,BNO
6727,817135,NASDAQ,SERVICES-MEDICAL LABORATORIES,330239910.0,Alliance Healthcare Services Inc,8071.0,AIQ
6728,1079282,OTC,"SERVICES-BUSINESS SERVICES, NEC",330824714.0,Bio-matrix Scientific Group Inc,7389.0,BMSN
6729,1341439,NYSE,SERVICES-PREPACKAGED SOFTWARE,542185193.0,Oracle Corp,7372.0,ORCL
6730,1112064,,CRUDE PETROLEUM & NATURAL GAS,61538201.0,Providence Resources Inc,1311.0,HHBR
6731,1079297,OTC,REAL ESTATE,650832025.0,Progreen Properties Inc,6500.0,PGEI
6732,1439746,OTC,BLANK CHECKS,262809162.0,Resource Holdings Inc,6770.0,SMSA
6733,1177609,NASDAQ,RETAIL-VARIETY STORES,,Five Below Inc,5331.0,FIVE
6734,718877,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,954803544.0,Activision Blizzard Inc,7372.0,ATVI
6735,1341470,NYSE MKT,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",593234205.0,Intersearch Group Inc,7370.0,IGO
6736,96289,NYSE,"RETAIL-RADIO, TV & CONSUMER ELECTRONICS STORES",751047710.0,Radioshack Corp,5731.0,RSH
6737,751652,NYSE,NATURAL GAS TRANSMISISON & DISTRIBUTION,870407509.0,Questar Corp,4923.0,STR
6738,1013796,,STATE COMMERCIAL BANKS,650655973.0,Tib Financial Corp,6022.0,TIBB
6739,1308710,OTC,CRUDE PETROLEUM & NATURAL GAS,200990109.0,Jayhawk Energy Inc,1311.0,JYHW
6740,1046568,NASDAQ,SERVICES-EDUCATIONAL SERVICES,363932190.0,Career Education Corp,8200.0,CECO
6741,1177648,NASDAQ,PHARMACEUTICAL PREPARATIONS,,Enanta Pharmaceuticals Inc,2834.0,ENTA
6742,1407038,NASDAQ,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,43506204.0,BG Medicine Inc,2835.0,BGMD
6743,1439813,OTC,AGRICULTURAL SERVICES,980537233.0,Stevia Corp,700.0,STEV
6744,718924,NASDAQ,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",570525804.0,Span America Medical Systems Inc,3842.0,SPAN
6745,1472595,NYSE,SERVICES-MANAGEMENT SERVICES,20698101.0,Accretive Health Inc,8741.0,AH
6746,1013844,,REAL ESTATE INVESTMENT TRUSTS,631098468.0,Colonial Realty Limited Partnership,6798.0,CRLP
6747,718937,NASDAQ,OPHTHALMIC GOODS,953797439.0,Staar Surgical Co,3851.0,STAA
6748,1472601,OTC,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,680677944.0,Respect Your Universe Inc,2300.0,RYUN
6749,1013857,NASDAQ,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,42787865.0,Pegasystems Inc,7374.0,PEGA
6750,1374310,NASDAQ,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",205446972.0,Cboe Holdings Inc,6200.0,CBOE
6751,1177702,,TRUCKING (NO LOCAL),481229851.0,Saia Inc,4213.0,SCST
6752,30822,NASDAQ,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,42211809.0,Dynamics Research Corp,7373.0,DRCO
6753,882796,NASDAQ,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",621413174.0,Biocryst Pharmaceuticals Inc,2836.0,BCRX
6754,30828,NASDAQ,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,362479991.0,Cobra Electronics Corp,3663.0,COBR
6755,1013871,NYSE,ELECTRIC SERVICES,411724239.0,NRG Energy Inc,4911.0,NRG
6756,30831,NASDAQ,"GLASS & GLASSWARE, PRESSED OR BLOWN",221734088.0,Dynasil Corp Of America,3220.0,DYSL
6757,882800,OTC,"FIRE, MARINE & CASUALTY INSURANCE",752100622.0,Pacific Ventures Group Inc,6331.0,PACV
6758,1144945,NYSE,NATURAL GAS TRANSMISSION,233087517.0,PVR Partners LP,4922.0,PVR
6759,1013880,NASDAQ,SERVICES-HELP SUPPLY SERVICES,841291044.0,Teletech Holdings Inc,7363.0,TTEC
6760,1374328,OTC,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,,Fitlife Brands Inc,2833.0,FTLF
6761,948368,OTCBB,STATE COMMERCIAL BANKS,391804877.0,PSB Holdings Inc,6022.0,PSBQ
6762,1046672,OTC,GOLD AND SILVER ORES,841431797.0,Pan American Goldfields LTD,1040.0,MXOM
6763,882835,NYSE,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",510263969.0,Roper Industries Inc,3823.0,ROP
6764,1144980,NYSE,RETAIL-AUTO DEALERS & GASOLINE STATIONS,10609375.0,Asbury Automotive Group Inc,5500.0,ABG
6765,784539,OTC,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",592597349.0,Eaco Corp,5065.0,EACO
6766,1538217,OTC,SERVICES-ADVERTISING AGENCIES,452925231.0,Social Reality Inc,7311.0,SCRI
6767,1013934,NASDAQ,SERVICES-EDUCATIONAL SERVICES,521975978.0,Strayer Education Inc,8200.0,STRA
6768,882873,OTC,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,411697237.0,Urologix Inc,3845.0,ULGX
6769,1407161,NYSE,INVESTMENT ADVICE,208444031.0,Titanium Asset Management Corp,6282.0,TAM
6770,817366,NASDAQ,AGRICULTURAL SERVICES,954097995.0,Vca Antech Inc,700.0,WOOF
6771,1538263,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",,Hometrust Bancshares Inc,6035.0,HTBI
6772,1407190,NYSE,COMPUTER STORAGE DEVICES,,Violin Memory Inc,3572.0,VMEM
6773,1505497,,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",911835664.0,Biorestorative Therapies Inc,8090.0,SCLZ
6774,850141,NYSE,"FIRE, MARINE & CASUALTY INSURANCE",370911756.0,Horace Mann Educators Corp,6331.0,HMN
6775,1439971,OTC,CRUDE PETROLEUM & NATURAL GAS,980537383.0,Circle Star Energy Corp,1311.0,CRCL
6776,1505512,NASDAQ,PHARMACEUTICAL PREPARATIONS,264738379.0,Regulus Therapeutics Inc,2834.0,RGLS
6777,1177845,NASDAQ,COMPUTER & OFFICE EQUIPMENT,260563295.0,Xplore Technologies Corp,3570.0,XLRT
6778,1210618,OTC,SEMICONDUCTORS & RELATED DEVICES,204956638.0,Solar Power Inc,3674.0,SOPW
6779,1046788,NYSE,REAL ESTATE INVESTMENT TRUSTS,364183096.0,Harris Preferred Capital Corp,6798.0,HBC
6780,63754,NYSE,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,520408290.0,Mccormick & Co Inc,2090.0,MKC
6781,1571088,NASDAQ,BLANK CHECKS,461970047.0,Medworth Acquisition Corp,6770.0,MWRX
6782,1472787,NYSE,TITLE INSURANCE,261911571.0,First American Financial Corp,6361.0,FAF
6783,915735,NASDAQ,"COMPUTER PERIPHERAL EQUIPMENT, NEC",363658792.0,Stratasys Inc,3577.0,SSYS
6784,1396536,OTC,SERVICES-PREPACKAGED SOFTWARE,650493217.0,Information Systems Associates Inc,7372.0,IOSA
6785,1440024,NYSE,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,202454942.0,Roadrunner Transportation Systems Inc,4731.0,RRTS
6786,1276187,NYSE,NATURAL GAS TRANSMISSION,300108820.0,Energy Transfer Equity LP,4922.0,ETE
6787,1538329,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,990371375.0,Ubiquity Broadcasting Corp,7374.0,FRMG
6788,1079577,NYSE,ACCIDENT & HEALTH INSURANCE,931253576.0,Stancorp Financial Group Inc,6321.0,SFG
6789,1341726,OTCBB,WHOLESALE-DURABLE GOODS,161689008.0,Gulfslope Energy Inc,5000.0,GSPE
6790,719135,NYSE MKT,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,112644611.0,Bovie Medical Corp,3841.0,BVX
6791,850209,NYSE,RETAIL-SHOE STORES,133513936.0,Foot Locker Inc,5661.0,FL
6792,1014041,,SERVICES-PERSONAL SERVICES,593252632.0,Sri Surgical Express Inc,7200.0,STRC
6793,1014052,,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),742849995.0,Digerati Technologies Inc,4813.0,ATSX
6794,1407268,NASDAQ,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",208584329.0,Forcefield Energy Inc,2821.0,SSIE
6795,719152,OTC,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",382191935.0,Integral Vision Inc,3823.0,INVI
6796,1571123,NYSE,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,461932921.0,Science Applications International Corp,7373.0,SAIC
6797,1112372,OTC,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,841509950.0,Medical International Technology Inc,3841.0,MDLH
6798,719164,NYSE,SERVICE INDUSTRIES FOR THE PRINTING TRADE,660323724.0,Schawk Inc,2790.0,SGK
6799,915778,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,942683643.0,DSP Group Inc,3674.0,DSPG
6800,915779,NASDAQ,MISCELLANEOUS MANUFACTURING INDUSTRIES,460306862.0,Daktronics Inc,3990.0,DAKT
6801,1341766,NASDAQ,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,202745790.0,Celsius Holdings Inc,2086.0,CSUH
6802,1374535,NASDAQ,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",611478870.0,Altra Industrial Motion Corp,3569.0,AIMC
6803,1374536,OTCBB,SERVICES-TESTING LABORATORIES,542156042.0,Medytox Solutions Inc,8734.0,MMMS
6804,1341768,,RETAIL-MISCELLANEOUS RETAIL,900731925.0,Deal A Day Group Corp,5900.0,PPZY
6805,1505611,OTCBB,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",371644635.0,Decisionpoint Systems Inc,7370.0,DPSI
6806,1046859,NASDAQ,MOTOR VEHICLE PARTS & ACCESSORIES,351909253.0,Remy International Inc,3714.0,REMY
6807,1210708,NASDAQ,SERVICES-HELP SUPPLY SERVICES,593547281.0,Hudson Global Inc,7363.0,HSON
6808,850261,NASDAQ,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,330344842.0,Sorrento Therapeutics Inc,8731.0,SRNE
6809,1112412,NYSE,CRUDE PETROLEUM & NATURAL GAS,880448389.0,Endeavour International Corp,1311.0,END
6810,1014111,NYSE,MAGNETIC & OPTICAL RECORDING MEDIA,411838504.0,Imation Corp,3695.0,IMN
6811,1046880,,"WHOLESALE-BEER, WINE & DISTILLED ALCOHOLIC BEVERAGES",541865271.0,Central European Distribution Corp,5180.0,CEDC
6812,1374567,,HOUSEHOLD FURNITURE,593581576.0,Liberator Inc,2510.0,WSCU
6813,719209,NASDAQ,CRUDE PETROLEUM & NATURAL GAS,133145265.0,Isramco Inc,1311.0,ISRL
6814,751978,NASDAQ,"ELECTRONIC COMPONENTS, NEC",42742817.0,Vicor Corp,3679.0,VICR
6815,1243496,,NATIONAL COMMERCIAL BANKS,,Flatbush Federal Bancorp Inc,6021.0,FFBN
6816,1145197,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,43523891.0,Insulet Corp,3841.0,PODD
6817,719220,NASDAQ,STATE COMMERCIAL BANKS,251434426.0,S&T Bancorp Inc,6022.0,STBA
6818,1374584,OTC,METAL MINING,980560923.0,Geopulse Exploration Inc,1000.0,GPLS
6819,915840,NYSE,OPERATIVE BUILDERS,582086934.0,Beazer Homes USA Inc,1531.0,BZH
6820,31107,NASDAQ,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",60330020.0,Eastern Co,3420.0,EML
6821,1341843,,PHARMACEUTICAL PREPARATIONS,,Polymedix Inc,2834.0,PYMX
6822,915862,NASDAQ,RETAIL-AUTO DEALERS & GASOLINE STATIONS,561574463.0,Pantry Inc,5500.0,PTRY
6823,1309082,NYSE MKT,CRUDE PETROLEUM & NATURAL GAS,980417780.0,Lucas Energy Inc,1311.0,LEI
6824,883107,OTC,MISCELLANEOUS PRIMARY METAL PRODUCTS,363687863.0,Nanophase Technologies Corporation,3390.0,NANX
6825,63908,NYSE,RETAIL-EATING  PLACES,362361282.0,Mcdonalds Corp,5812.0,MCD
6826,1145255,OTC,INVESTMENT ADVICE,680176227.0,Hennessy Advisors Inc,6282.0,HNNA
6827,719274,NASDAQ,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,942656341.0,Giga Tronics Inc,3825.0,GIGA
6828,1440172,,METAL MINING,262294927.0,Bluforest Inc,1000.0,GGRI
6829,1309108,NYSE,"SERVICES-BUSINESS SERVICES, NEC",10526993.0,Wex Inc,7389.0,WEX
6830,96699,NASDAQ,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,42295040.0,Technical Communications Corp,3663.0,TCCO
6831,915912,NYSE,REAL ESTATE INVESTMENT TRUSTS,770404318.0,Avalonbay Communities Inc,6798.0,AVB
6832,915913,NYSE,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",541692118.0,Albemarle Corp,2821.0,ALB
6833,1046995,NYSE MKT,SEMICONDUCTORS & RELATED DEVICES,880378451.0,Emagin Corp,3674.0,EMAN
6834,1571283,NYSE,REAL ESTATE INVESTMENT TRUSTS,462024407.0,Rexford Industrial Realty Inc,6798.0,REXR
6835,1309141,OTC,SERVICES-ADVERTISING,980418964.0,Sydys Corp,7310.0,SYYC
6836,1407450,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,742935609.0,Convio Inc,7372.0,CNVO
6837,948708,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,330029027.0,Smith Micro Software Inc,7372.0,SMSI
6838,1407463,NYSE,CRUDE PETROLEUM & NATURAL GAS,260388421.0,Pioneer Southwest Energy Partners LP,1311.0,PSE
6839,1079786,OTC,RETAIL-CATALOG & MAIL-ORDER HOUSES,541811721.0,Musicmaker Com Inc,5961.0,MMCO
6840,1145328,,PHARMACEUTICAL PREPARATIONS,870671592.0,Genosys Inc,2834.0,AULN
6841,1178104,NASDAQ,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,943287832.0,Cardica Inc,3841.0,CRDC
6842,96763,NYSE,"ELECTRONIC COMPONENTS, NEC",231292472.0,Pulse Electronics Corp,3679.0,PULS
6843,850429,NYSE,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,541497771.0,Tredegar Corp,3350.0,TG
6844,1031235,OTC,,133926714.0,Self Storage Group Inc,,GIFD
6845,96793,NYSE MKT,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",310621189.0,Sunlink Health Systems Inc,8062.0,SSY
6846,1505823,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",,Franklin Financial Corp,6035.0,FRNK
6847,850460,NASDAQ,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,752274963.0,Encore Wire Corp,3350.0,WIRE
6848,883237,NASDAQ,INVESTMENT ADVICE,954191764.0,Virtus Investment Partners Inc,6282.0,VRTS
6849,1473061,NASDAQ,CRUDE PETROLEUM & NATURAL GAS,270981065.0,Postrock Energy Corp,1311.0,PSTR
6850,64040,,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",131026995.0,Mcgraw Hill Financial Inc,7320.0,MHP
6851,883241,NASDAQ,SERVICES-PREPACKAGED SOFTWARE,561546236.0,Synopsys Inc,7372.0,SNPS
6852,719402,OTC,STATE COMMERCIAL BANKS,541232965.0,First National Corp,6022.0,FXNC
6853,31277,NYSE,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,340196300.0,Eaton Corp,3590.0,ETN
6854,850483,,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,541248422.0,Gtsi Corp,5045.0,GTSI
6855,1407539,NYSE MKT,BLANK CHECKS,260490500.0,Liberty Acquisition Holdings Corp,6770.0,LIA
6856,719413,NYSE,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),770664171.0,Hecla Mining Co,1400.0,HL
6857,1473078,NYSE,REAL ESTATE INVESTMENT TRUSTS,270372343.0,Chesapeake Lodging Trust,6798.0,CHSP
6858,817720,NASDAQ,SERVICES-COMPUTER PROGRAMMING SERVICES,770118518.0,Synaptics Inc,7371.0,SYNA
6859,1145404,NASDAQ,PHARMACEUTICAL PREPARATIONS,43523569.0,Cornerstone Therapeutics Inc,2834.0,CRTX
6860,96831,NASDAQ,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP,381093240.0,Tecumseh Products Co,3585.0,TECUA
6861,1374783,NASDAQ,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",341981437.0,MSB Financial Corp,6035.0,MSBF
6862,1571398,OTCBB,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",,Sunnyside Bancorp Inc,6035.0,SNNY
6863,784977,NYSE,ELECTRIC SERVICES,930256820.0,Portland General Electric Co,4911.0,POR
6864,1047122,NYSE,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",951778500.0,Raytheon Co,3812.0,RTN
6865,1047127,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,231722724.0,Amkor Technology Inc,3674.0,AMKR
6866,883293,NYSE,SERVICES-ADVERTISING,382760940.0,Valassis Communications Inc,7310.0,VCI
6867,1407583,,METAL MINING,320196442.0,Liberty Silver Corp,1000.0,LCNM
6868,1505892,OTC,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,900139831.0,Pow Entertainment Inc,7812.0,POWN
6869,1196869,NYSE MKT,,,Eaton Vance California Municipal Bond Fund II,,EIA
6870,1276520,NYSE,LIFE INSURANCE,800873306.0,Genworth Financial Inc,6311.0,GNW
6871,916076,NYSE,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),561848578.0,Martin Marietta Materials Inc,1400.0,MLM
6872,948846,,"AIR TRANSPORTATION, SCHEDULED",582189551.0,Airtran Holdings Inc,4512.0,AAI
6873,1276531,,PATENT OWNERS & LESSORS,870680657.0,Scientific Energy Inc,6794.0,SCFE
6874,31347,NASDAQ,COMPUTER COMMUNICATIONS EQUIPMENT,770203595.0,Echelon Corp,3576.0,ELON
6875,96885,NYSE MKT,ELECTRONIC COMPONENTS & ACCESSORIES,221441806.0,Tel Instrument Electronics Corp,3670.0,TIK
6876,1145460,NYSE,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,43565120.0,Alere Inc,2835.0,ALR
6877,1342068,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,,Actions Semiconductor Co LTD,3674.0,ACTS
6878,916085,NYSE,HOSPITAL & MEDICAL SERVICE PLANS,954288333.0,Health Net Inc,6324.0,HNT
6879,1374845,OTC,CRUDE PETROLEUM & NATURAL GAS,203773508.0,Tamm Oil & Gas Corp,1311.0,TAMO
6880,785024,,STATE COMMERCIAL BANKS,61169935.0,Mid Wisconsin Financial Services Inc,6022.0,MWFS
6881,1047170,NASDAQ,STATE COMMERCIAL BANKS,541866052.0,Eastern Virginia Bankshares Inc,6022.0,EVBS
6882,1112706,,METAL MINING,880454792.0,Canyon Copper Corp,1000.0,ABRM
6883,719494,OTC,"ELECTRONIC COMPONENTS, NEC",222003247.0,Inrad Optics Inc,3679.0,INRD
6884,1407623,NASDAQ,REAL ESTATE INVESTMENT TRUSTS,260500600.0,Retail Opportunity Investments Corp,6798.0,NAQ
6885,850579,NASDAQ,SEMICONDUCTORS & RELATED DEVICES,943008334.0,PLX Technology Inc,3674.0,PLXT
6886,1374881,OTC,SERVICES-MISCELLANEOUS BUSINESS SERVICES,,Offline Consulting Inc,7380.0,KSSH
6887,1309346,OTC,RETAIL-AUTO DEALERS & GASOLINE STATIONS,113718650.0,China Premium Lifestyle Enterprise Inc,5500.0,CPLY
6888,752294,OTC,ELECTRONIC COMPONENTS & ACCESSORIES,911238077.0,Electronic Systems Technology Inc,3670.0,ELST
6889,1571498,NASDAQ,PHARMACEUTICAL PREPARATIONS,261349956.0,Epizyme Inc,2834.0,EPZM
6890,1342126,NASDAQ,HOTELS & MOTELS,161736884.0,Morgans Hotel Group Co,7011.0,MHGC
6891,96943,NYSE,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,231147939.0,Teleflex Inc,3841.0,TFX
6892,1276591,NASDAQ,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",,Hansen Medical Inc,3842.0,HNSN
6893,850606,,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",541532044.0,Community Financial Corp,6035.0,CFFC
6894,1014473,NASDAQ,SERVICES-COMPUTER PROGRAMMING SERVICES,943221585.0,Verisign Inc,7371.0,VRSN
6895,1145547,OTC,NATIONAL COMMERCIAL BANKS,571126200.0,Greer Bancshares Inc,6021.0,GRBS
6896,1080014,NASDAQ,PHARMACEUTICAL PREPARATIONS,943265960.0,Theravance Inc,2834.0,THRX
6897,1309402,NASDAQ,INDUSTRIAL ORGANIC CHEMICALS,841652107.0,Green Plains Renewable Energy Inc,2860.0,GPRE
6898,1178336,,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",990351487.0,Hoku Scientific Inc,3690.0,HOKU
6899,1080034,NASDAQ,SERVICES-ADVERTISING AGENCIES,770495335.0,Valueclick Inc,7311.0,VCLK
6900,850660,NASDAQ,"MACHINE TOOLS, METAL CUTTING TYPES",742482571.0,Victor Technologies Group Inc,3541.0,THMD
6901,31462,NYSE,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",410231510.0,Ecolab Inc,2840.0,ECL
